origin_study_name,origin_dataset_name,origin_variable_name,target_study_name,target_dataset_name,target_variable_name
soep-core-preview,bakind,bak6804,soep-core-preview,kidlong,kc_mindr_v2
soep-core-preview,bakind,bak6804,soep-core-preview,kidlong,kc_mindr_h
soep-core-preview,bakind,bak6805,soep-core-preview,kidlong,kc_care_v5
soep-core-preview,bakind,bak6805,soep-core-preview,kidlong,kc_care_h
soep-core-preview,bakind,bak6901,soep-core-preview,kidlong,ka06_spo
soep-core-preview,bakind,bak6902,soep-core-preview,kidlong,ka06_mus
soep-core-preview,bakind,bak6903,soep-core-preview,kidlong,ka06_art
soep-core-preview,bakind,bak6904,soep-core-preview,kidlong,ka06_oth
soep-core-preview,bakind,bak6905,soep-core-preview,kidlong,ka06_non
soep-core-preview,bakind,bak6906,soep-core-preview,kidlong,ka16_ssp
soep-core-preview,bakind,bak6907,soep-core-preview,kidlong,ka16_smu
soep-core-preview,bakind,bak6908,soep-core-preview,kidlong,ka16_sar
soep-core-preview,bakind,bak6909,soep-core-preview,kidlong,ka16_sth
soep-core-preview,bakind,bak6910,soep-core-preview,kidlong,ka16_sot
soep-core-preview,bakind,bak6911,soep-core-preview,kidlong,ka16_spo
soep-core-preview,bakind,bak6912,soep-core-preview,kidlong,ka16_mus
soep-core-preview,bakind,bak6913,soep-core-preview,kidlong,ka16_art
soep-core-preview,bakind,bak6914,soep-core-preview,kidlong,ka16_org
soep-core-preview,bakind,bak6915,soep-core-preview,kidlong,ka16_yth
soep-core-preview,bakind,bak6916,soep-core-preview,kidlong,ka16_ctr
soep-core-preview,bakind,bak6917,soep-core-preview,kidlong,ka16_non
soep-core-preview,bakind,bak7001,soep-core-preview,kidlong,k_amtp
soep-core-preview,bakind,bak7002,soep-core-preview,kidlong,k_cost
soep-core-preview,bakind,bakgjahr,soep-core-preview,kidlong,k_birthy_v2
soep-core-preview,bakind,bakgjahr,soep-core-preview,kidlong,k_birthy_h
soep-core-preview,bakind,bakhv,soep-core-preview,kidlong,k_phead
soep-core-preview,bakind,bakhvp,soep-core-preview,kidlong,k_pheadp
soep-core-preview,bakind,bakinhh,soep-core-preview,kidlong,k_inhh
soep-core-preview,bakind,bakmup,soep-core-preview,kidlong,k_pmump
soep-core-preview,bakind,bakmutti,soep-core-preview,kidlong,k_pmum
soep-core-preview,bakind,baksex,soep-core-preview,kidlong,k_sex
soep-core-preview,bakind,bakstell,soep-core-preview,kidlong,k_rel_v1
soep-core-preview,bakind,bakstell,soep-core-preview,kidlong,k_rel_h
soep-core-preview,bakind,bakzahl,soep-core-preview,kidlong,k_nrkid
soep-core-preview,bakind,f10k058,soep-core-preview,kidlong,k_class
soep-core-preview,bakind,f10k060,soep-core-preview,kidlong,ks_lunch
soep-core-preview,bakind,f10k061a,soep-core-preview,kidlong,ks_amtp_v2
soep-core-preview,bakind,f10k061a,soep-core-preview,kidlong,ks_amtp_h
soep-core-preview,bakind,f10k061b,soep-core-preview,kidlong,ks_cost_v1
soep-core-preview,bakind,f10k061b,soep-core-preview,kidlong,ks_cost_h
soep-core-preview,bakind,f10k062,soep-core-preview,kidlong,kd_instb_v1
soep-core-preview,bakind,f10k062,soep-core-preview,kidlong,kd_instb_h
soep-core-preview,bakind,f10k063,soep-core-preview,kidlong,ks_tut
soep-core-preview,bakind,f10k064a,soep-core-preview,kidlong,ks_tutc
soep-core-preview,bakind,f10k064b,soep-core-preview,kidlong,ks_tutn
soep-core-preview,bakind,f10k065a,soep-core-preview,kidlong,ks_pren
soep-core-preview,bakind,f10k065b,soep-core-preview,kidlong,kc_prey_v1
soep-core-preview,bakind,f10k065b,soep-core-preview,kidlong,kc_prey_h
soep-core-preview,bakind,f10k067,soep-core-preview,kidlong,kd_lunch_v2
soep-core-preview,bakind,f10k067,soep-core-preview,kidlong,kd_lunch_h
soep-core-preview,bakind,f10k068a,soep-core-preview,kidlong,kk_amtp_v2
soep-core-preview,bakind,f10k068a,soep-core-preview,kidlong,kk_amtp_h
soep-core-preview,bakind,f10k068b,soep-core-preview,kidlong,kk_cost_v1
soep-core-preview,bakind,f10k068b,soep-core-preview,kidlong,kk_cost_h
soep-core-preview,bakind,f10k069a,soep-core-preview,kidlong,kd_instc_v1
soep-core-preview,bakind,f10k069a,soep-core-preview,kidlong,kd_instc_h
soep-core-preview,bakind,f10k071a,soep-core-preview,kidlong,kc_amtp_v1
soep-core-preview,bakind,f10k071a,soep-core-preview,kidlong,kc_amtp_h
soep-core-preview,bakind,f10k071b,soep-core-preview,kidlong,kc_cost_v1
soep-core-preview,bakind,f10k071b,soep-core-preview,kidlong,kc_cost_h
soep-core-preview,bakind,f10k073a,soep-core-preview,kidlong,ka_cost
soep-core-preview,bakind,f10kgmon,soep-core-preview,kidlong,k_birthm
soep-core-preview,bakind,fathno10,soep-core-preview,kidlong,k_fid
soep-core-preview,bakind,fathp10,soep-core-preview,kidlong,k_relf
soep-core-preview,bakind,hhnr,soep-core-preview,kidlong,cid
soep-core-preview,bakind,hhnrakt,soep-core-preview,kidlong,hid
soep-core-preview,bakind,mothno10,soep-core-preview,kidlong,k_mid
soep-core-preview,bakind,mothp10,soep-core-preview,kidlong,k_relm
soep-core-preview,bakind,persnr,soep-core-preview,kidlong,pid
soep-core-preview,bakind,syear,soep-core-preview,kidlong,syear
soep-core-preview,bapluecke,intid,soep-core-preview,plueckel,intid
soep-core-preview,bavp,vpnr,soep-core-preview,vpl,vpnr
soep-core-preview,bbhbrutto,bbsocurban,soep-core-preview,hbrutto,socurban
soep-core-preview,bbkind,bbhhgr,soep-core-preview,kidlong,k_size
soep-core-preview,bbkind,bbk64,soep-core-preview,kidlong,k_nrinhh
soep-core-preview,bbkind,bbk6501,soep-core-preview,kidlong,ks_gen_v4
soep-core-preview,bbkind,bbk6501,soep-core-preview,kidlong,ks_gen_h
soep-core-preview,bbkind,bbk6502,soep-core-preview,kidlong,ks_none_v2
soep-core-preview,bbkind,bbk6502,soep-core-preview,kidlong,ks_none_h
soep-core-preview,bbkind,bbk66,soep-core-preview,kidlong,kd_time_v2
soep-core-preview,bbkind,bbk66,soep-core-preview,kidlong,kd_time_h
soep-core-preview,bbkind,bbk6701,soep-core-preview,kidlong,kd_instb_v2
soep-core-preview,bbkind,bbk6701,soep-core-preview,kidlong,kd_instb_h
soep-core-preview,bbkind,bbk6702,soep-core-preview,kidlong,kd_instb_v3
soep-core-preview,bbkind,bbk6702,soep-core-preview,kidlong,kd_instb_h
soep-core-preview,bbkind,bbk6703,soep-core-preview,kidlong,kd_instb_v4
soep-core-preview,bbkind,bbk6703,soep-core-preview,kidlong,kd_instb_h
soep-core-preview,bbkind,bbk6704,soep-core-preview,kidlong,kd_instb_v5
soep-core-preview,bbkind,bbk6704,soep-core-preview,kidlong,kd_instb_h
soep-core-preview,bbkind,bbk6801,soep-core-preview,kidlong,ks_pre_v6
soep-core-preview,bbkind,bbk6802,soep-core-preview,kidlong,kd_hrs_v1
soep-core-preview,bbkind,bbk6901,soep-core-preview,kidlong,kd_instc_v2
soep-core-preview,bbkind,bbk6901,soep-core-preview,kidlong,kd_instc_h
soep-core-preview,bbkind,bbk6902,soep-core-preview,kidlong,kd_instc_v3
soep-core-preview,bbkind,bbk6902,soep-core-preview,kidlong,kd_instc_h
soep-core-preview,bbkind,bbk6903,soep-core-preview,kidlong,kd_instc_v4
soep-core-preview,bbkind,bbk6903,soep-core-preview,kidlong,kd_instc_h
soep-core-preview,bbkind,bbk6904,soep-core-preview,kidlong,kd_instc_v5
soep-core-preview,bbkind,bbk6904,soep-core-preview,kidlong,kd_instc_h
soep-core-preview,bbkind,bbk6905,soep-core-preview,kidlong,kd_instc_v6
soep-core-preview,bbkind,bbk6905,soep-core-preview,kidlong,kd_instc_h
soep-core-preview,bbkind,bbk70,soep-core-preview,kidlong,kd_lunch_v2
soep-core-preview,bbkind,bbk70,soep-core-preview,kidlong,kd_lunch_h
soep-core-preview,bbkind,bbk7101,soep-core-preview,kidlong,kc_care_v2
soep-core-preview,bbkind,bbk7101,soep-core-preview,kidlong,kc_care_h
soep-core-preview,bbkind,bbk7102,soep-core-preview,kidlong,kc_care_v3
soep-core-preview,bbkind,bbk7102,soep-core-preview,kidlong,kc_care_h
soep-core-preview,bbkind,bbk7103,soep-core-preview,kidlong,kc_care_v4
soep-core-preview,bbkind,bbk7103,soep-core-preview,kidlong,kc_care_h
soep-core-preview,bbkind,bbk7104,soep-core-preview,kidlong,kc_mindr_v2
soep-core-preview,bbkind,bbk7104,soep-core-preview,kidlong,kc_mindr_h
soep-core-preview,bbkind,bbk7105,soep-core-preview,kidlong,kc_care_v5
soep-core-preview,bbkind,bbk7105,soep-core-preview,kidlong,kc_care_h
soep-core-preview,bbkind,bbk7201,soep-core-preview,kidlong,kc_amtp_v1
soep-core-preview,bbkind,bbk7201,soep-core-preview,kidlong,kc_amtp_h
soep-core-preview,bbkind,bbk7202,soep-core-preview,kidlong,kc_cost_v1
soep-core-preview,bbkind,bbk7202,soep-core-preview,kidlong,kc_cost_h
soep-core-preview,bbkind,bbkgjahr,soep-core-preview,kidlong,k_birthy_v2
soep-core-preview,bbkind,bbkgjahr,soep-core-preview,kidlong,k_birthy_h
soep-core-preview,bbkind,bbkhv,soep-core-preview,kidlong,k_phead
soep-core-preview,bbkind,bbkhvp,soep-core-preview,kidlong,k_pheadp
soep-core-preview,bbkind,bbkinhh,soep-core-preview,kidlong,k_inhh
soep-core-preview,bbkind,bbkmup,soep-core-preview,kidlong,k_pmump
soep-core-preview,bbkind,bbkmutti,soep-core-preview,kidlong,k_pmum
soep-core-preview,bbkind,bbksex,soep-core-preview,kidlong,k_sex
soep-core-preview,bbkind,bbkstell,soep-core-preview,kidlong,k_rel_v1
soep-core-preview,bbkind,bbkstell,soep-core-preview,kidlong,k_rel_h
soep-core-preview,bbkind,bbkzahl,soep-core-preview,kidlong,k_nrkid
soep-core-preview,bbkind,f11k058,soep-core-preview,kidlong,k_class
soep-core-preview,bbkind,f11k060,soep-core-preview,kidlong,ks_lunch
soep-core-preview,bbkind,f11k061a,soep-core-preview,kidlong,ks_amtp_v2
soep-core-preview,bbkind,f11k061a,soep-core-preview,kidlong,ks_amtp_h
soep-core-preview,bbkind,f11k061b,soep-core-preview,kidlong,ks_cost_v1
soep-core-preview,bbkind,f11k061b,soep-core-preview,kidlong,ks_cost_h
soep-core-preview,bbkind,f11k063,soep-core-preview,kidlong,ks_tut
soep-core-preview,bbkind,f11k064a,soep-core-preview,kidlong,ks_tutc
soep-core-preview,bbkind,f11k064b,soep-core-preview,kidlong,ks_tutn
soep-core-preview,bbkind,f11k065a,soep-core-preview,kidlong,ks_pren
soep-core-preview,bbkind,f11k065b,soep-core-preview,kidlong,kc_prey_v1
soep-core-preview,bbkind,f11k065b,soep-core-preview,kidlong,kc_prey_h
soep-core-preview,bbkind,f11k068a,soep-core-preview,kidlong,kk_amtp_v2
soep-core-preview,bbkind,f11k068a,soep-core-preview,kidlong,kk_amtp_h
soep-core-preview,bbkind,f11k068b,soep-core-preview,kidlong,kk_cost_v1
soep-core-preview,bbkind,f11k068b,soep-core-preview,kidlong,kk_cost_h
soep-core-preview,bbkind,f11k072a,soep-core-preview,kidlong,ka06_spo
soep-core-preview,bbkind,f11k072c,soep-core-preview,kidlong,ka06_art
soep-core-preview,bbkind,f11k072d,soep-core-preview,kidlong,ka06_oth
soep-core-preview,bbkind,f11k072e,soep-core-preview,kidlong,ka06_non
soep-core-preview,bbkind,f11k072f,soep-core-preview,kidlong,ka16_ssp
soep-core-preview,bbkind,f11k072g,soep-core-preview,kidlong,ka16_smu
soep-core-preview,bbkind,f11k072h,soep-core-preview,kidlong,ka16_sar
soep-core-preview,bbkind,f11k072j,soep-core-preview,kidlong,ka16_sot
soep-core-preview,bbkind,f11k072k,soep-core-preview,kidlong,ka16_spo
soep-core-preview,bbkind,f11k072l,soep-core-preview,kidlong,ka16_mus
soep-core-preview,bbkind,f11k072m,soep-core-preview,kidlong,ka16_art
soep-core-preview,bbkind,f11k072n,soep-core-preview,kidlong,ka16_org
soep-core-preview,bbkind,f11k072o,soep-core-preview,kidlong,ka16_yth
soep-core-preview,bbkind,f11k072p,soep-core-preview,kidlong,ka16_ctr
soep-core-preview,bbkind,f11k072q,soep-core-preview,kidlong,ka16_non
soep-core-preview,bbkind,f11k073a,soep-core-preview,kidlong,ka_cost
soep-core-preview,bbkind,f11k073b,soep-core-preview,kidlong,ka_costn
soep-core-preview,bbkind,f11kgmon,soep-core-preview,kidlong,k_birthm
soep-core-preview,bbkind,fathno11,soep-core-preview,kidlong,k_fid
soep-core-preview,bbkind,fathp11,soep-core-preview,kidlong,k_relf
soep-core-preview,bbkind,hhnr,soep-core-preview,kidlong,cid
soep-core-preview,bbkind,hhnrakt,soep-core-preview,kidlong,hid
soep-core-preview,bbkind,mothno11,soep-core-preview,kidlong,k_mid
soep-core-preview,bbkind,mothp11,soep-core-preview,kidlong,k_relm
soep-core-preview,bbkind,persnr,soep-core-preview,kidlong,pid
soep-core-preview,bbkind,syear,soep-core-preview,kidlong,syear
soep-core-preview,bbpluecke,bbp1005_isco88,soep-core-preview,plueckel,isco88_train_ybl
soep-core-preview,bbpluecke,bbp1005_kldb92,soep-core-preview,plueckel,kldb92_train_ybl
soep-core-preview,bbvp,vpnr,soep-core-preview,vpl,vpnr
soep-core-preview,bchbrutto,bcsocurban,soep-core-preview,hbrutto,socurban
soep-core-preview,bckind,bchhgr,soep-core-preview,kidlong,k_size
soep-core-preview,bckind,bck63,soep-core-preview,kidlong,k_nrinhh
soep-core-preview,bckind,bck6401,soep-core-preview,kidlong,ks_gen_v4
soep-core-preview,bckind,bck6401,soep-core-preview,kidlong,ks_gen_h
soep-core-preview,bckind,bck6402,soep-core-preview,kidlong,ks_none_v2
soep-core-preview,bckind,bck6402,soep-core-preview,kidlong,ks_none_h
soep-core-preview,bckind,bck65,soep-core-preview,kidlong,kd_time_v2
soep-core-preview,bckind,bck65,soep-core-preview,kidlong,kd_time_h
soep-core-preview,bckind,bck6601,soep-core-preview,kidlong,ks_pre_v6
soep-core-preview,bckind,bck6602,soep-core-preview,kidlong,kd_hrs_v1
soep-core-preview,bckind,bck6701,soep-core-preview,kidlong,kc_care_v2
soep-core-preview,bckind,bck6701,soep-core-preview,kidlong,kc_care_h
soep-core-preview,bckind,bck6702,soep-core-preview,kidlong,kc_care_v3
soep-core-preview,bckind,bck6702,soep-core-preview,kidlong,kc_care_h
soep-core-preview,bckind,bck6703,soep-core-preview,kidlong,kc_care_v4
soep-core-preview,bckind,bck6703,soep-core-preview,kidlong,kc_care_h
soep-core-preview,bckind,bck6704,soep-core-preview,kidlong,kc_mindr_v2
soep-core-preview,bckind,bck6704,soep-core-preview,kidlong,kc_mindr_h
soep-core-preview,bckind,bck6705,soep-core-preview,kidlong,kc_care_v5
soep-core-preview,bckind,bck6705,soep-core-preview,kidlong,kc_care_h
soep-core-preview,bckind,bck6801,soep-core-preview,kidlong,ka06_spo
soep-core-preview,bckind,bck6802,soep-core-preview,kidlong,ka06_mus
soep-core-preview,bckind,bck6803,soep-core-preview,kidlong,ka06_art
soep-core-preview,bckind,bck6804,soep-core-preview,kidlong,ka06_oth
soep-core-preview,bckind,bck6805,soep-core-preview,kidlong,ka06_non
soep-core-preview,bckind,bck6806,soep-core-preview,kidlong,ka16_ssp
soep-core-preview,bckind,bck6807,soep-core-preview,kidlong,ka16_smu
soep-core-preview,bckind,bck6808,soep-core-preview,kidlong,ka16_sar
soep-core-preview,bckind,bck6809,soep-core-preview,kidlong,ka16_sth
soep-core-preview,bckind,bck6810,soep-core-preview,kidlong,ka16_sot
soep-core-preview,bckind,bck6811,soep-core-preview,kidlong,ka16_spo
soep-core-preview,bckind,bck6812,soep-core-preview,kidlong,ka16_mus
soep-core-preview,bckind,bck6813,soep-core-preview,kidlong,ka16_art
soep-core-preview,bckind,bck6814,soep-core-preview,kidlong,ka16_org
soep-core-preview,bckind,bck6815,soep-core-preview,kidlong,ka16_yth
soep-core-preview,bckind,bck6816,soep-core-preview,kidlong,ka16_ctr
soep-core-preview,bckind,bck6817,soep-core-preview,kidlong,ka16_non
soep-core-preview,bckind,bck6901,soep-core-preview,kidlong,k_amtp
soep-core-preview,bckind,bck6902,soep-core-preview,kidlong,k_cost
soep-core-preview,bckind,bckgjahr,soep-core-preview,kidlong,k_birthy_v2
soep-core-preview,bckind,bckgjahr,soep-core-preview,kidlong,k_birthy_h
soep-core-preview,bckind,bckhv,soep-core-preview,kidlong,k_phead
soep-core-preview,bckind,bckhvp,soep-core-preview,kidlong,k_pheadp
soep-core-preview,bckind,bckinhh,soep-core-preview,kidlong,k_inhh
soep-core-preview,bckind,bckmup,soep-core-preview,kidlong,k_pmump
soep-core-preview,bckind,bckmutti,soep-core-preview,kidlong,k_pmum
soep-core-preview,bckind,bckq5,soep-core-preview,kidlong,kd_dwell1
soep-core-preview,bckind,bckq6,soep-core-preview,kidlong,kd_dwell2
soep-core-preview,bckind,bckq701,soep-core-preview,kidlong,kd_dwell3
soep-core-preview,bckind,bckq702,soep-core-preview,kidlong,kd_dwell4
soep-core-preview,bckind,bckq703,soep-core-preview,kidlong,kd_dwell5
soep-core-preview,bckind,bckq704,soep-core-preview,kidlong,kd_dwell6
soep-core-preview,bckind,bckq705,soep-core-preview,kidlong,kd_dwell7
soep-core-preview,bckind,bckq706,soep-core-preview,kidlong,kd_dwell8
soep-core-preview,bckind,bckq707,soep-core-preview,kidlong,kd_dwell9
soep-core-preview,bckind,bckq708,soep-core-preview,kidlong,kd_dwell10
soep-core-preview,bckind,bckq709,soep-core-preview,kidlong,kd_dwell11
soep-core-preview,bckind,bckq8,soep-core-preview,kidlong,kd_dwell12
soep-core-preview,bckind,bckq9,soep-core-preview,kidlong,kd_dwell13
soep-core-preview,bckind,bcksex,soep-core-preview,kidlong,k_sex
soep-core-preview,bckind,bckstell,soep-core-preview,kidlong,k_rel_v2
soep-core-preview,bckind,bckstell,soep-core-preview,kidlong,k_rel_h
soep-core-preview,bckind,bckzahl,soep-core-preview,kidlong,k_nrkid
soep-core-preview,bckind,f12k063,soep-core-preview,kidlong,k_class
soep-core-preview,bckind,f12k065,soep-core-preview,kidlong,ks_lunch
soep-core-preview,bckind,f12k066a,soep-core-preview,kidlong,ks_amtp_v2
soep-core-preview,bckind,f12k066a,soep-core-preview,kidlong,ks_amtp_h
soep-core-preview,bckind,f12k066b,soep-core-preview,kidlong,ks_cost_v1
soep-core-preview,bckind,f12k066b,soep-core-preview,kidlong,ks_cost_h
soep-core-preview,bckind,f12k067,soep-core-preview,kidlong,kd_instb_v1
soep-core-preview,bckind,f12k067,soep-core-preview,kidlong,kd_instb_h
soep-core-preview,bckind,f12k068,soep-core-preview,kidlong,ks_tut
soep-core-preview,bckind,f12k069a,soep-core-preview,kidlong,ks_tutc
soep-core-preview,bckind,f12k069b,soep-core-preview,kidlong,ks_tutn
soep-core-preview,bckind,f12k070a,soep-core-preview,kidlong,ks_pren
soep-core-preview,bckind,f12k070b,soep-core-preview,kidlong,kc_prey_v1
soep-core-preview,bckind,f12k070b,soep-core-preview,kidlong,kc_prey_h
soep-core-preview,bckind,f12k072,soep-core-preview,kidlong,kd_lunch_v2
soep-core-preview,bckind,f12k072,soep-core-preview,kidlong,kd_lunch_h
soep-core-preview,bckind,f12k073a,soep-core-preview,kidlong,kk_amtp_v2
soep-core-preview,bckind,f12k073a,soep-core-preview,kidlong,kk_amtp_h
soep-core-preview,bckind,f12k073b,soep-core-preview,kidlong,kk_cost_v1
soep-core-preview,bckind,f12k073b,soep-core-preview,kidlong,kk_cost_h
soep-core-preview,bckind,f12k074,soep-core-preview,kidlong,kd_instc_v1
soep-core-preview,bckind,f12k074,soep-core-preview,kidlong,kd_instc_h
soep-core-preview,bckind,f12k076a,soep-core-preview,kidlong,kc_amtp_v1
soep-core-preview,bckind,f12k076a,soep-core-preview,kidlong,kc_amtp_h
soep-core-preview,bckind,f12k076b,soep-core-preview,kidlong,kc_cost_v1
soep-core-preview,bckind,f12k076b,soep-core-preview,kidlong,kc_cost_h
soep-core-preview,bckind,f12k077c,soep-core-preview,kidlong,ka06_ton
soep-core-preview,bckind,f12k077e,soep-core-preview,kidlong,ka06_tnz
soep-core-preview,bckind,f12k077f,soep-core-preview,kidlong,ka06_spo2
soep-core-preview,bckind,f12k077g,soep-core-preview,kidlong,ka06_mus2
soep-core-preview,bckind,f12k077h,soep-core-preview,kidlong,ka06_ton2
soep-core-preview,bckind,f12k077k,soep-core-preview,kidlong,ka06_non2
soep-core-preview,bckind,f12k077q,soep-core-preview,kidlong,ka16_non2
soep-core-preview,bckind,f12k078a,soep-core-preview,kidlong,ka_cost
soep-core-preview,bckind,f12k078b,soep-core-preview,kidlong,ka_costn
soep-core-preview,bckind,f12kgmon,soep-core-preview,kidlong,k_birthm
soep-core-preview,bckind,fathno12,soep-core-preview,kidlong,k_fid
soep-core-preview,bckind,fathp12,soep-core-preview,kidlong,k_relf
soep-core-preview,bckind,hhnr,soep-core-preview,kidlong,cid
soep-core-preview,bckind,hhnrakt,soep-core-preview,kidlong,hid
soep-core-preview,bckind,mothno12,soep-core-preview,kidlong,k_mid
soep-core-preview,bckind,mothp12,soep-core-preview,kidlong,k_relm
soep-core-preview,bckind,persnr,soep-core-preview,kidlong,pid
soep-core-preview,bckind,syear,soep-core-preview,kidlong,syear
soep-core-preview,bcpbrutto,bcfk_ergebnis,soep-core-preview,pbrutto,fk_ergebnis
soep-core-preview,bcpbrutto,bcfk_tranche,soep-core-preview,pbrutto,fk_tranche
soep-core-preview,bcpluecke,bcp1005_isco08,soep-core-preview,plueckel,isco08_train_ybl
soep-core-preview,bcpluecke,bcp1005_isco88,soep-core-preview,plueckel,isco88_train_ybl
soep-core-preview,bcpluecke,bcp1005_kldb2010,soep-core-preview,plueckel,kldb2010_train_ybl
soep-core-preview,bcpluecke,bcp1005_kldb92,soep-core-preview,plueckel,kldb92_train_ybl
soep-core-preview,bcpluecke,intid,soep-core-preview,plueckel,intid
soep-core-preview,bcvp,vpnr,soep-core-preview,vpl,vpnr
soep-core-preview,bdhbrutto,bdsocurban,soep-core-preview,hbrutto,socurban
soep-core-preview,bdkind,bdhhgr,soep-core-preview,kidlong,k_size
soep-core-preview,bdkind,bdk64,soep-core-preview,kidlong,k_nrinhh
soep-core-preview,bdkind,bdk6501,soep-core-preview,kidlong,ks_gen_v4
soep-core-preview,bdkind,bdk6501,soep-core-preview,kidlong,ks_gen_h
soep-core-preview,bdkind,bdk6502,soep-core-preview,kidlong,ks_none_v2
soep-core-preview,bdkind,bdk6502,soep-core-preview,kidlong,ks_none_h
soep-core-preview,bdkind,bdk66,soep-core-preview,kidlong,kd_time_v2
soep-core-preview,bdkind,bdk66,soep-core-preview,kidlong,kd_time_h
soep-core-preview,bdkind,bdk67,soep-core-preview,kidlong,ks_lunch
soep-core-preview,bdkind,bdk6801,soep-core-preview,kidlong,kd_instb_v2
soep-core-preview,bdkind,bdk6801,soep-core-preview,kidlong,kd_instb_h
soep-core-preview,bdkind,bdk6802,soep-core-preview,kidlong,kd_instb_v3
soep-core-preview,bdkind,bdk6802,soep-core-preview,kidlong,kd_instb_h
soep-core-preview,bdkind,bdk6803,soep-core-preview,kidlong,kd_instb_v4
